scenario,experiment,family,rep,n,selection_level,n_selected,selection_rate,hidden_acceptance_rate,PE_theoretical,acceptance_gap,logLik,AIC,BIC,k_params,finite_fit,regular_convergence,convergence,start_id,seconds,sigmaS_true_raw,sigmaY_true,rho_true,etaS_raw_true,etaY_raw_true,etaS_true,etaY_true,tau_bar_true,alpha_legacy_true,nu_true,sigmaY_hat,rho_hat,etaS_hat,etaY_hat,tau_bar_hat,alpha_legacy_hat,nu_hat,betaSel_1_true,betaSel_1_hat,betaSel_1_bias,betaSel_2_true,betaSel_2_hat,betaSel_2_bias,betaSel_3_true,betaSel_3_hat,betaSel_3_bias,betaOut_1_true,betaOut_1_hat,betaOut_1_bias,betaOut_2_true,betaOut_2_hat,betaOut_2_bias,betaOut_3_true,betaOut_3_hat,betaOut_3_bias,sigmaY_bias,rho_bias,etaS_bias,etaY_bias,tau_bar_bias,alpha_legacy_bias,nu_bias,error,message,start_values
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selCOMMON,grid_n1500,ESN,1,1500,COMMON,235,0.15666666666666668,0.6092607636068237,0.6198158349723986,-0.01055507136557487,-1212.25826394014,2446.51652788028,2504.9619521382733,11,TRUE,TRUE,0,3,51998.815,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,4.026147252331552,0.729095949194826,1.4571645128168405,-1.4925821305300957,-1.487444253182097,-1.487444253182097,NA,-0.75,-1.7662968454529155,-1.0162968454529155,0.0375,0.00832379371253934,-0.02917620628746065,0.25,0.2559027380415523,0.00590273804155228,5,1.6652993914847247,-3.3347006085152753,1.5,1.487779158971744,-0.01222084102825604,0.8,0.7239780543977636,-0.07602194560223641,1.026147252331552,0.729095949194826,2.0571645128168403,-2.092582130530096,-1.887444253182097,-1.887444253182097,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1212.260358;1212.260591;1212.258264;1212.260534;1212.261321;1212.645014;1212.264684;1212.267045;1212.258282;1212.86876;1213.207468;1212.261277;1212.259257
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selCOMMON,grid_n1500,ESN,2,1500,COMMON,251,0.1673333333333333,0.6188118811881188,0.6198158349723986,-0.00100395378427975,-1281.6889621199198,2585.3779242398396,2643.8233484978327,11,TRUE,TRUE,0,11,23483.862,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.046053461626401,0.4352350099450599,1.2714564501301513,-0.01216993325660001,0.6456943828311392,0.6456943828311392,NA,-0.75,-1.358186418502333,-0.6081864185023329,0.0375,0.03422576695796433,-0.00327423304203566,0.25,0.224189006904387,-0.02581099309561299,5,4.585522814602672,-0.4144771853973283,1.5,1.2666194845772611,-0.23338051542273883,0.8,0.6039326064457978,-0.19606739355420225,0.04605346162640078,0.4352350099450599,1.8714564501301512,-0.6121699332566,0.2456943828311392,0.2456943828311392,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1281.726222;1281.727805;1281.727514;1281.731276;1281.72561;1281.736761;1281.728375;1281.725517;1281.728308;1281.741845;1281.688962;1281.726606;1281.72609
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selCOMMON,grid_n1500,ESN,3,1500,COMMON,265,0.17666666666666667,0.6090133982947625,0.6198158349723986,-0.01080243667763603,-1317.523289909729,2657.046579819458,2715.4920040774514,11,TRUE,TRUE,0,11,34303.568,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.346585598557692,-0.5100647867146185,1.3668959441789443,-1.4740193460093023,-0.5256068251705557,-0.5256068251705557,NA,-0.75,-1.502647316586339,-0.752647316586339,0.0375,0.01875879465556946,-0.01874120534443053,0.25,0.22197166355706255,-0.02802833644293745,5,10.436803495155258,5.436803495155258,1.5,1.5864766159007695,0.0864766159007695,0.8,0.7061242042562353,-0.0938757957437647,0.346585598557692,-0.5100647867146185,1.9668959441789444,-2.0740193460093024,-0.9256068251705556,-0.9256068251705556,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1318.393592;1318.393273;1318.39268;1318.394378;1317.561744;1317.54864;1318.396941;1317.58052;1317.525831;1318.386829;1317.52329;1318.391003;1318.39438
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selCOMMON,grid_n1500,ESN,4,1500,COMMON,259,0.17266666666666666,0.6162695152013147,0.6198158349723986,-0.00354631977108388,-1280.326783347739,2582.653566695478,2641.0989909534705,11,TRUE,TRUE,0,11,24604.349,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.034428598039062,0.6075209920677483,1.4914416730545197,-0.10277277848537428,-0.3549578271406877,-0.3549578271406877,NA,-0.75,-1.6080226878427006,-0.8580226878427006,0.0375,0.03690838521357408,-5.916147864259216e-4,0.25,0.28081325520016065,0.03081325520016065,5,3.084033781764961,-1.9159662182350392,1.5,1.4346854714665571,-0.06531452853344288,0.8,0.8316050162124169,0.03160501621241685,0.03442859803906195,0.6075209920677483,2.09144167305452,-0.7027727784853742,-0.7549578271406877,-0.7549578271406877,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1280.4809;1280.481443;1280.480766;1280.479325;1280.479636;1280.48085;1280.48497;1280.478871;1280.479548;1280.52549;1280.326783;1280.480985;1280.479952
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selCOMMON,grid_n1500,ESN,5,1500,COMMON,243,0.162,0.6132461161079313,0.6198158349723986,-0.00656971886446722,-1227.642977071563,2477.2859541431267,2535.73137840112,11,TRUE,TRUE,0,8,34417.395000000004,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,2.925513348016379,0.3926296992472095,1.4048122620959231,-1.4925821305300957,1.477961942736353,1.477961942736353,NA,-0.75,-1.3932215308000568,-0.6432215308000568,0.0375,0.03252661807993833,-0.00497338192006167,0.25,0.4122018757427798,0.16220187574277978,5,4.748999325784463,-0.25100067421553707,1.5,1.621139637701983,0.12113963770198331,0.8,0.8654283455176006,0.06542834551760057,-0.07448665198362114,0.3926296992472095,2.004812262095923,-2.092582130530096,1.0779619427363532,1.0779619427363532,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1227.949221;1227.947395;1227.949746;1227.888458;1227.951738;1227.804148;1227.895089;1227.642977;1227.950419;1227.798239;1227.649087;1227.948925;1227.896231
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selCOMMON,grid_n1500,ESN,6,1500,COMMON,258,0.172,0.6294586655476291,0.6198158349723986,0.00964283057523052,-1291.354876599759,2604.7097531995187,2663.155177457512,11,TRUE,TRUE,0,5,19974.003999999997,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.0252082782871748,0.2046995947095556,1.4923433676128284,1.492581601005499,-0.19819903730987096,-0.19819903730987096,NA,-0.75,-1.5426072510611164,-0.7926072510611164,0.0375,0.03319278388676648,-0.00430721611323351,0.25,0.3252595607126752,0.0752595607126752,5,4.524934506655041,-0.4750654933449594,1.5,1.5006077415553825,6.077415553824572e-4,0.8,1.006109403598726,0.2061094035987261,0.02520827828717475,0.2046995947095556,2.092343367612828,0.8925816010054991,-0.598199037309871,-0.598199037309871,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1292.449924;1292.450118;1292.449009;1291.373263;1291.354877;1291.380756;1292.453308;1291.356116;1292.371229;1291.389346;1292.403244;1292.450138;1292.449851
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selCOMMON,grid_n1500,ESN,7,1500,COMMON,257,0.17133333333333334,0.6119951040391677,0.6198158349723986,-0.00782073093323088,-1305.315612931491,2632.631225862982,2691.076650120975,11,TRUE,TRUE,0,9,27898.491,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.49299772424323,-0.6330256275218519,1.4924049939833437,-1.4925821305300957,1.4323432042808262,1.4323432042808262,NA,-0.75,-1.2665026029468034,-0.5165026029468034,0.0375,0.01949994556010245,-0.01800005443989754,0.25,0.23757960014974347,-0.01242039985025653,5,9.756036212125462,4.756036212125462,1.5,1.295340370233113,-0.204659629766887,0.8,0.9726076519203,0.17260765192029992,0.4929977242432302,-0.6330256275218519,2.092404993983344,-2.092582130530096,1.032343204280826,1.032343204280826,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1305.904972;1305.903961;1305.903845;1305.904568;1305.318552;1305.90276;1305.906023;1305.325414;1305.315613;1305.764986;1305.324553;1305.903385;1305.903279
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selCOMMON,grid_n1500,ESN,8,1500,COMMON,248,0.16533333333333333,0.6150061500615006,0.6198158349723986,-0.00480968491089794,-1259.2969588484916,2540.593917696983,2599.0393419549764,11,TRUE,TRUE,0,11,37237.453,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,5.822581527177601,0.8423491800919355,-1.4784263583065722,-1.4925821305300957,1.328942979370735,1.328942979370735,NA,-0.75,-0.6992235890873522,0.05077641091264784,0.0375,0.02917876187774774,-0.00832123812225225,0.25,0.227168844700153,-0.022831155299847,5,4.133865560940726,-0.866134439059274,1.5,1.2305026928287923,-0.2694973071712077,0.8,0.500836095117607,-0.2991639048823931,2.8225815271776007,0.8423491800919355,-0.8784263583065722,-2.092582130530096,0.928942979370735,0.928942979370735,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1259.306706;1259.304234;1259.328599;1259.298983;1259.308626;1259.302162;1259.342331;1259.298798;1259.305188;1259.301007;1259.296959;1259.300269;1259.314932
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selCOMMON,grid_n1500,ESN,9,1500,COMMON,278,0.18533333333333332,0.6026516673362796,0.6198158349723986,-0.01716416763611894,-1366.1244814839304,2754.2489629678607,2812.694387225854,11,TRUE,TRUE,0,13,40797.897,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,2.7532104544211347,0.19067870712773524,1.022186811039029,-1.4925821305300957,1.4925821305300957,1.4925821305300957,NA,-0.75,-1.1312630700295945,-0.38126307002959425,0.0375,0.03848724300443232,0.00098724300443232111,0.25,0.15665630886333448,-0.09334369113666552,5,6.050117248285874,1.0501172482858738,1.5,1.6223771789150734,0.12237717891507338,0.8,0.7687104792304652,-0.03128952076953484,-0.24678954557886537,0.19067870712773524,1.622186811039029,-2.092582130530096,1.0925821305300958,1.0925821305300958,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1366.137457;1366.1259;1366.129784;1366.129683;1366.16184;1366.132591;1366.19059;1366.161607;1366.176793;1366.134774;1366.145948;1366.133453;1366.124481
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selCOMMON,grid_n1500,ESN,10,1500,COMMON,235,0.15666666666666668,0.604351329572925,0.6198158349723986,-0.01546450539947352,-1222.7282225532915,2467.4564451065835,2525.9018693645767,11,TRUE,TRUE,0,11,29043.743,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.1969334006453076,-0.4599631749827845,1.4925821305300957,-1.4925821305300957,1.4912944396056629,1.4912944396056629,NA,-0.75,-1.2675051473797396,-0.5175051473797396,0.0375,0.02659516999922823,-0.01090483000077176,0.25,0.14392482595740683,-0.10607517404259316,5,9.100223956539685,4.100223956539683,1.5,1.481901644458765,-0.01809835554123506,0.8,0.7402180332368091,-0.05978196676319092,0.1969334006453076,-0.4599631749827845,2.092582130530096,-2.092582130530096,1.0912944396056623,1.0912944396056623,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1223.10941;1223.10925;1223.111335;1223.110637;1223.109605;1223.108844;1223.108952;1222.7312;1223.114429;1223.107102;1222.728223;1223.10975;1223.1118
