scenario,experiment,family,rep,n,selection_level,n_selected,selection_rate,hidden_acceptance_rate,PE_theoretical,acceptance_gap,logLik,AIC,BIC,k_params,finite_fit,regular_convergence,convergence,start_id,seconds,sigmaS_true_raw,sigmaY_true,rho_true,etaS_raw_true,etaY_raw_true,etaS_true,etaY_true,tau_bar_true,alpha_legacy_true,nu_true,sigmaY_hat,rho_hat,etaS_hat,etaY_hat,tau_bar_hat,alpha_legacy_hat,nu_hat,betaSel_1_true,betaSel_1_hat,betaSel_1_bias,betaSel_2_true,betaSel_2_hat,betaSel_2_bias,betaSel_3_true,betaSel_3_hat,betaSel_3_bias,betaOut_1_true,betaOut_1_hat,betaOut_1_bias,betaOut_2_true,betaOut_2_hat,betaOut_2_bias,betaOut_3_true,betaOut_3_hat,betaOut_3_bias,sigmaY_bias,rho_bias,etaS_bias,etaY_bias,tau_bar_bias,alpha_legacy_bias,nu_bias,error,message,start_values
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,14,1500,MODERATE,111,0.074,0.6067961165048543,0.6198158349723986,-0.01301971846754423,-645.411757434721,1312.823514869442,1371.2689391274355,11,TRUE,TRUE,0,9,42882.671,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.3894890263142106,-0.41982738615105414,-0.5888860435593698,1.4925821305300957,1.4925821305300957,1.4925821305300957,NA,-1.25,-1.4187423590473167,-0.16874235904731671,0.0375,0.04189224208532242,0.00439224208532242,0.25,0.1992407018743831,-0.05075929812561688,5,7.544146414738461,2.544146414738461,1.5,0.8438960368389786,-0.6561039631610214,0.8,0.7099575379973337,-0.0900424620026663,0.38948902631421056,-0.41982738615105414,0.01111395644063018,0.8925821305300957,1.0925821305300958,1.0925821305300958,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,645.416995;645.412906;645.41655;645.413926;645.411847;645.412307;645.412477;645.415862;645.411757;645.413564;646.424348;645.418611;645.414282
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,15,1500,MODERATE,98,0.06533333333333333,0.6072874493927125,0.6198158349723986,-0.01252838557968605,-588.9146289477645,1199.829257895529,1258.2746821535225,11,TRUE,TRUE,0,12,42673.989,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,2.9254951766612276,0.34493330351462115,1.2018474569144384,-1.4925821305300957,0.39563310996561374,0.39563310996561374,NA,-1.25,-1.9294988934762785,-0.6794988934762785,0.0375,0.02180672971629401,-0.01569327028370598,0.25,0.296003379847806,0.046003379847806,5,4.784108691908676,-0.2158913080913241,1.5,1.916755735497548,0.4167557354975482,0.8,0.8020873391164942,0.00208733911649416,-0.0745048233387724,0.34493330351462115,1.8018474569144385,-2.092582130530096,-0.00436689003438628,-0.00436689003438628,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,588.920301;588.92027;588.918991;589.212134;588.917707;588.917477;588.921201;588.921323;588.921678;589.223747;588.916866;588.914629;588.920472
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,16,1500,MODERATE,108,0.072,0.6224066390041494,0.6198158349723986,0.00259080403175082,-652.620615397544,1327.241230795088,1385.6866550530815,11,TRUE,TRUE,0,11,46917.333000000006,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.685739919677234,-0.24053319793731412,-1.4386319012042486,0.8489843238770922,1.4348687266158957,1.4348687266158957,NA,-1.25,-1.110358668248932,0.13964133175106783,0.0375,0.03230774894337372,-0.00519225105662627,0.25,0.26839177495617894,0.01839177495617894,5,5.794850303771883,0.7948503037718826,1.5,1.6277584729077228,0.1277584729077228,0.8,0.8702687003427749,0.07026870034277488,0.6857399196772338,-0.24053319793731412,-0.8386319012042486,0.24898432387709224,1.0348687266158958,1.0348687266158958,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,652.768224;652.765965;652.768965;652.698083;652.727668;652.704728;652.697381;652.650955;652.769171;652.626605;652.620615;652.766165;652.768642
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,17,1500,MODERATE,108,0.072,0.6270903010033445,0.6198158349723986,0.00727446603094594,-642.5680164809991,1307.136032961998,1365.5814572199915,11,TRUE,TRUE,0,5,35606.748,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.779451890431488,-0.4122749513620624,0.8124638212980492,-1.2452540172640627,-1.4925821305300957,-1.4925821305300957,NA,-1.25,-2.203267554612076,-0.953267554612076,0.0375,0.01541495310068485,-0.02208504689931514,0.25,0.3917885895567197,0.1417885895567197,5,11.91270204485568,6.912702044855681,1.5,1.3458895701319815,-0.15411042986801848,0.8,0.8569448600746888,0.0569448600746888,0.779451890431488,-0.4122749513620624,1.4124638212980491,-1.8452540172640628,-1.8925821305300956,-1.8925821305300956,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,643.330261;643.328909;643.311493;643.32922;642.568016;643.328858;643.329885;642.722777;642.72983;643.332031;642.721515;643.328857;643.329135
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,18,1500,MODERATE,110,0.07333333333333333,0.6112469437652812,0.6198158349723986,-0.00856889120711734,-636.7655829625434,1295.5311659250867,1353.97659018308,11,TRUE,TRUE,0,4,64530.107,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,4.387574130624241,-0.7842613245872734,-0.47840296719882447,1.4925821305300957,1.4077575593201557,1.4077575593201557,NA,-1.25,-1.4278802961462134,-0.17788029614621337,0.0375,0.07631477007071778,0.03881477007071778,0.25,0.13816296904148767,-0.11183703095851232,5,11.042164901477634,6.0421649014776335,1.5,2.1237687462012365,0.6237687462012365,0.8,1.1347480510500576,0.33474805105005756,1.387574130624241,-0.7842613245872734,0.12159703280117552,0.8925821305300957,1.0077575593201558,1.0077575593201558,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,636.775518;636.766098;636.76589;636.765583;636.766082;636.766995;636.76696;Inf;636.766419;636.766101;637.862982;636.766833;636.77127
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,19,1500,MODERATE,108,0.072,0.6198347107438017,0.6198158349723986,1.8875771403137342e-5,-626.1800985971206,1274.3601971942412,1332.8056214522346,11,TRUE,TRUE,0,3,43200.576,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,4.375594032761134,-0.8323536520603767,-0.34554749760414727,1.4925821305300957,1.0136903278767686,1.0136903278767686,NA,-1.25,-1.4931914569956104,-0.2431914569956104,0.0375,0.03344571163818116,-0.00405428836181883,0.25,0.23897518340898813,-0.01102481659101187,5,11.568585586787137,6.568585586787135,1.5,1.607314485918361,0.107314485918361,0.8,0.9460147423432104,0.14601474234321044,1.3755940327611338,-0.8323536520603767,0.2544525023958527,0.8925821305300957,0.6136903278767686,0.6136903278767686,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,626.180467;626.182163;626.180099;626.219573;626.708017;626.213847;626.181887;626.662117;626.180852;626.181641;626.663727;626.180569;Inf
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,20,1500,MODERATE,86,0.05733333333333333,0.6198347107438017,0.6198158349723986,1.8875771403137342e-5,-525.0282393998242,1072.0564787996484,1130.5019030576418,11,TRUE,TRUE,0,8,45233.224,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.3122098292245594,0.0980911874957152,-0.03337257730859856,-1.4925821305300957,1.4925821305300957,1.4925821305300957,NA,-1.25,-1.8392432230556812,-0.5892432230556812,0.0375,0.0640990800417627,0.02659908004176269,0.25,0.41094672292168793,0.1609467229216879,5,5.985114625475845,0.9851146254758448,1.5,1.590273790458435,0.09027379045843498,0.8,1.3377895854935438,0.5377895854935437,0.3122098292245594,0.0980911874957152,0.5666274226914014,-2.092582130530096,1.0925821305300958,1.0925821305300958,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,525.028987;525.028247;525.028271;525.031601;525.028249;525.028316;525.028785;525.028239;525.028309;525.028246;525.028258;525.033619;525.029135
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,21,1500,MODERATE,99,0.066,0.6307821698906644,0.6198158349723986,0.01096633491826581,-590.9017240466561,1203.8034480933122,1262.2488723513056,11,TRUE,TRUE,0,6,37084.586,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.0596144681936583,0.5434202777063141,1.4925820163464625,1.4895672828965716,1.2083189784006718,1.2083189784006718,NA,-1.25,-1.8595418490081117,-0.6095418490081115,0.0375,0.038161568537699,6.615685376990046e-4,0.25,0.3082193894189961,0.05821938941899612,5,3.53369480001512,-1.46630519998488,1.5,1.9601401703291517,0.46014017032915167,0.8,0.8285078308385077,0.02850783083850761,0.05961446819365834,0.5434202777063141,2.092582016346462,0.8895672828965716,0.8083189784006718,0.8083189784006718,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,591.140909;591.137237;591.137277;591.137721;591.136261;590.901724;591.13872;591.135597;591.137206;590.907434;590.902044;591.136782;591.137919
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,22,1500,MODERATE,97,0.06466666666666666,0.6237006237006237,0.6198158349723986,0.00388478872822517,-585.3755024464915,1192.751004892983,1251.1964291509764,11,TRUE,TRUE,0,10,34819.030000000006,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,5.305578160785939,-0.9041303705976848,1.1819642698300132,1.4925821305300957,-1.4776100414494926,-1.4776100414494926,NA,-1.25,-2.1023787826834854,-0.8523787826834854,0.0375,0.04526275811485031,0.00776275811485031,0.25,0.08786452132878404,-0.16213547867121597,5,17.451332563844538,12.451332563844538,1.5,1.4941787521832437,-0.0058212478167563,0.8,0.7137290156818932,-0.08627098431810687,2.305578160785939,-0.9041303705976848,1.781964269830013,0.8925821305300957,-1.8776100414494925,-1.8776100414494925,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,585.756772;585.759557;585.74084;585.764778;585.951345;585.3758;585.762609;585.955244;585.966142;585.375502;585.953622;585.392155;585.764892
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,23,1500,MODERATE,115,0.07666666666666666,0.5959475566150179,0.6198158349723986,-0.0238682783573807,-676.3320552108443,1374.6641104216883,1433.109534679682,11,TRUE,TRUE,0,4,34579.352,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.1896714762932974,0.3546434131576444,1.4925821305300957,1.490507896050465,-0.8450396584336646,-0.8450396584336646,NA,-1.25,-2.0020597511578684,-0.7520597511578684,0.0375,0.0441375942733169,0.0066375942733169,0.25,0.19200148334236747,-0.05799851665763253,5,3.7244196962753393,-1.2755803037246607,1.5,1.715865939471922,0.215865939471922,0.8,0.7567765796296546,-0.04322342037034543,0.1896714762932974,0.3546434131576444,2.092582130530096,0.890507896050465,-1.2450396584336647,-1.2450396584336647,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,677.153623;677.153269;677.153333;676.332055;677.153834;676.457727;677.15234;677.153154;677.153676;676.458202;677.156192;676.335188;677.153084
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,24,1500,MODERATE,119,0.07933333333333334,0.6142506142506142,0.6198158349723986,-0.00556522072178433,-681.7477582902802,1385.4955165805604,1443.9409408385538,11,TRUE,TRUE,0,12,41478.359,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.963317680061858,-0.5087784437320394,-1.4925821305300957,1.4925821305300957,1.49112779905316,1.49112779905316,NA,-1.25,-1.1281000848290088,0.1218999151709912,0.0375,0.04746251403709391,0.00996251403709391,0.25,0.26034441356967913,0.01034441356967913,5,5.98170305085259,0.98170305085259,1.5,1.5032801220044505,0.00328012200445027,0.8,0.9338072916866466,0.1338072916866465,0.963317680061858,-0.5087784437320394,-0.8925821305300957,0.8925821305300957,1.0911277990531598,1.0911277990531598,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,681.747778;681.75341;681.755519;681.749022;681.750932;681.752524;681.75914;681.751592;681.748022;681.75125;681.749972;681.747758;681.748112
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,25,1500,MODERATE,105,0.07,0.6268282490597576,0.6198158349723986,0.00701241408735908,-623.4974472792429,1268.9948945584858,1327.4403188164792,11,TRUE,TRUE,0,11,30938.57,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.123649509885868,-0.27671391129578216,1.4925821305300957,-1.4925821305300957,-0.5978620005022524,-0.5978620005022524,NA,-1.25,-2.084495965775247,-0.8344959657752469,0.0375,0.04749372602691772,0.00999372602691772,0.25,0.3328939073121111,0.0828939073121111,5,8.709442864571125,3.709442864571125,1.5,1.3098834387909557,-0.19011656120904452,0.8,0.9361712953955956,0.13617129539559547,0.12364950988586808,-0.27671391129578216,2.092582130530096,-2.092582130530096,-0.9978620005022524,-0.9978620005022524,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,624.307038;624.30707;624.077094;624.307278;623.499957;624.307374;624.307194;623.506579;623.498122;624.309654;623.497447;624.306713;624.31145
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,26,1500,MODERATE,108,0.072,0.6150061500615006,0.6198158349723986,-0.00480968491089794,-640.0795138070674,1302.1590276141349,1360.6044518721285,11,TRUE,TRUE,0,11,47010.481,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,3.665741423405724,-0.17537200723619828,0.6930654033335383,1.4925821305300957,-1.4925821305300957,-1.4925821305300957,NA,-1.25,-2.0480339249914907,-0.7980339249914907,0.0375,0.06073709278340581,0.02323709278340581,0.25,0.26289831465399227,0.01289831465399227,5,6.158053754017588,1.1580537540175877,1.5,1.4521025119695672,-0.04789748803043281,0.8,0.6050291596861239,-0.19497084031387613,0.665741423405724,-0.17537200723619828,1.2930654033335385,0.8925821305300957,-1.8925821305300956,-1.8925821305300956,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,640.080903;640.082944;640.082428;640.079749;640.080022;640.079595;640.079883;640.08098;640.092933;640.079626;640.079514;640.079537;640.080638
grid_n1500_esn_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE,grid_n1500,ESN,27,1500,MODERATE,97,0.06466666666666666,0.6080259424402108,0.6198158349723986,-0.01178989253218776,-586.7042918753006,1195.408583750601,1253.8540080085943,11,TRUE,TRUE,0,2,29981.311,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,NA,4.0284506346420645,0.3628269557109759,-1.4925821305300957,-1.4886521543300664,1.4925821305300957,1.4925821305300957,NA,-1.25,-1.1571321814183653,0.09286781858163472,0.0375,0.04530190482647028,0.00780190482647028,0.25,0.16156888100832656,-0.08843111899167344,5,7.299865874730472,2.2998658747304717,1.5,1.3152956551370696,-0.1847043448629304,0.8,1.0720416801151147,0.27204168011511465,1.0284506346420643,0.3628269557109759,-0.8925821305300957,-2.0886521543300662,1.0925821305300958,1.0925821305300958,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,587.460141;586.704292;586.705974;587.462813;586.949245;586.706026;587.461962;586.949214;586.946057;587.460839;586.949152;586.707761;587.460373
