experiment,scenario,family,n,selection_level,reps,finite_fits,converged,finite_fit_rate,conv_rate,valid_for_report,mean_selection_rate,mean_hidden_acceptance,mean_PE_theoretical,mean_acceptance_gap,mean_logLik,mean_AIC,mean_BIC,time_sec_avg,time_sec_sd,time_min_avg,rho_true,etaS_raw_true,etaY_raw_true,etaS_true,etaY_true,tau_bar_true,alpha_legacy_true,nu_true,mean_sigmaY_hat,mean_rho_hat,mean_etaS_hat,mean_etaY_hat,mean_tau_bar_hat,mean_alpha_legacy_hat,mean_nu_hat,bias_betaSel_1,rmse_betaSel_1,bias_betaSel_2,rmse_betaSel_2,bias_betaSel_3,rmse_betaSel_3,bias_betaOut_1,rmse_betaOut_1,bias_betaOut_2,rmse_betaOut_2,bias_betaOut_3,rmse_betaOut_3,bias_sigmaY,rmse_sigmaY,bias_rho,rmse_rho,bias_etaS,rmse_etaS,bias_etaY,rmse_etaY,bias_tau_bar,rmse_tau_bar,bias_alpha_legacy,rmse_alpha_legacy,bias_nu,rmse_nu
grid_n1500,grid_n1500_est_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON_nu6,EST,1500,COMMON,100,100,100,1,1,TRUE,0.22114666666666666,0.6371706005243458,0.6373279667051683,-1.5736618082249886e-4,-1678.1931559612494,3380.386311922499,3444.1449565675825,43626.96518,5413.532738278616,727.1160863333333,0,-0.3,0.3,-0.3,0.3,0.4,0.4,6,3.6201629699827005,0.03044499774618657,-0.49148574949992024,0.33734020677224563,1.2726881501843939,1.2726881501843939,4,-0.00998573672436116,0.464516965865575,-0.003934887104112699,0.013967339047237886,-0.024023613640018662,0.0812706896122428,0.16141969712720225,1.596570446035884,0.003289701233591106,0.17293690611470175,0.0023946062605896094,0.15210111297127157,0.6201629699827005,1.2782571249262542,0.03044499774618657,0.5255062487510276,-0.19148574949992025,1.301516752885139,0.0373402067722456,0.8722438453570025,0.8726881501843938,1.1179745662437177,0.8726881501843938,1.1179745662437177,-2,2
