scenario,experiment,family,rep,n,selection_level,n_selected,selection_rate,hidden_acceptance_rate,PE_theoretical,acceptance_gap,logLik,AIC,BIC,k_params,finite_fit,regular_convergence,convergence,start_id,seconds,sigmaS_true_raw,sigmaY_true,rho_true,etaS_raw_true,etaY_raw_true,etaS_true,etaY_true,tau_bar_true,alpha_legacy_true,nu_true,sigmaY_hat,rho_hat,etaS_hat,etaY_hat,tau_bar_hat,alpha_legacy_hat,nu_hat,betaSel_1_true,betaSel_1_hat,betaSel_1_bias,betaSel_2_true,betaSel_2_hat,betaSel_2_bias,betaSel_3_true,betaSel_3_hat,betaSel_3_bias,betaOut_1_true,betaOut_1_hat,betaOut_1_bias,betaOut_2_true,betaOut_2_hat,betaOut_2_bias,betaOut_3_true,betaOut_3_hat,betaOut_3_bias,sigmaY_bias,rho_bias,etaS_bias,etaY_bias,tau_bar_bias,alpha_legacy_bias,nu_bias,error,message,start_values
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,33,1500,COMMON,321,0.214,0.6628369421122404,0.6436490716709108,0.01918787044132963,-1562.1800740496255,3146.360148099251,3204.8055723572443,11,TRUE,TRUE,0,10,36229.022999999994,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,7.15185955227253,-0.9203273669319868,-1.4925784220347444,0.952867755208156,-0.0769159773038565,-0.0769159773038565,NA,-0.75,-0.1648235616276559,0.5851764383723441,0.0375,0.02281980347328824,-0.01468019652671175,0.25,0.23294453102921817,-0.01705546897078186,5,6.007374586500894,1.0073745865008936,1.5,1.6993578395133135,0.1993578395133135,0.8,0.9760301210389758,0.17603012103897575,4.15185955227253,-0.9203273669319868,-1.1925784220347444,0.6528677552081561,-0.47691597730385654,-0.47691597730385654,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1562.185773;1562.183051;1562.267769;1562.186185;1562.641589;1562.180683;1562.195011;1562.640024;1562.37923;1562.180074;1562.633314;1562.180192;1562.193244
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,34,1500,COMMON,320,0.21333333333333335,0.6374840628984275,0.6436490716709108,-0.00616500877248327,-1553.8633271502947,3129.7266543005894,3188.1720785585826,11,TRUE,TRUE,0,8,31356.533,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.324391016580013,-0.19167225470047092,1.0928204959087768,-0.92255829912497,-1.3858865244791354,-1.3858865244791354,NA,-0.75,-1.6509112347828316,-0.9009112347828316,0.0375,0.04156469028693859,0.00406469028693859,0.25,0.23616064445251392,-0.01383935554748608,5,8.025801664276804,3.0258016642768037,1.5,1.656684845052946,0.1566848450529459,0.8,0.8695411982822147,0.06954119828221461,0.3243910165800128,-0.19167225470047092,1.3928204959087769,-1.22255829912497,-1.785886524479135,-1.785886524479135,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1554.287356;1554.287784;1553.903305;1554.290248;1553.875132;1554.291355;1554.289041;1553.863327;1553.872838;1554.303156;1553.888795;1553.874481;1554.287812
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,35,1500,COMMON,320,0.21333333333333335,0.6353240152477764,0.6436490716709108,-0.00832505642313441,-1558.196696106329,3138.393392212658,3196.838816470651,11,TRUE,TRUE,0,10,37196.829000000005,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.998240645680859,-0.6207702731050208,-1.4925821305300957,0.6059029346376054,0.9783445201968336,0.9783445201968336,NA,-0.75,-0.3872296022050316,0.3627703977949684,0.0375,0.03055118173750758,-0.00694881826249241,0.25,0.20604261485390016,-0.04395738514609984,5,6.016185275976391,1.0161852759763912,1.5,1.7038047584766092,0.20380475847660917,0.8,0.7536468264024803,-0.04635317359751978,0.9982406456808596,-0.6207702731050208,-1.1925821305300957,0.3059029346376054,0.5783445201968335,0.5783445201968335,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1558.200338;1558.213513;1558.388956;1558.198131;1558.397114;1558.198498;1558.213477;1558.39776;1558.39738;1558.196696;1558.411078;1558.20288;1558.21421
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,36,1500,COMMON,330,0.22,0.6404782237403929,0.6436490716709108,-0.00317084793051791,-1603.3834382897862,3228.7668765795725,3287.2123008375656,11,TRUE,TRUE,0,9,26585.081,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.1641918345667417,0.20090358611570464,1.4925821305300957,1.4655214918970645,1.4925821305300957,1.4925821305300957,NA,-0.75,-1.1340473023771045,-0.3840473023771042,0.0375,0.03600843848131535,-0.00149156151868464,0.25,0.30220927861904223,0.05220927861904223,5,4.042552996343237,-0.957447003656763,1.5,1.586501137671004,0.08650113767100409,0.8,1.0216513249101684,0.22165132491016837,0.1641918345667417,0.20090358611570464,1.7925821305300955,1.1655214918970644,1.0925821305300958,1.0925821305300958,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1603.951136;1603.950844;1603.953634;1603.949508;1603.384102;1603.383619;1603.957226;1603.391813;1603.383438;1603.395638;1603.390227;1603.953033;1603.950354
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,37,1500,COMMON,324,0.216,0.6507592190889371,0.6436490716709108,0.00711014741802629,-1550.981899550465,3123.96379910093,3182.409223358923,11,TRUE,TRUE,0,13,40703.677,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.1765302206482575,0.06363422109829278,1.4925821305300957,-1.4925821305300957,-1.4647478866504164,-1.4647478866504164,NA,-0.75,-1.5605266137986518,-0.8105266137986518,0.0375,0.02510104193423598,-0.01239895806576401,0.25,0.23860791528149627,-0.01139208471850372,5,6.293672897793294,1.293672897793294,1.5,1.8037931529110272,0.3037931529110274,0.8,0.7563207293914477,-0.04367927060855237,0.17653022064825752,0.06363422109829278,1.7925821305300955,-1.7925821305300955,-1.8647478866504168,-1.8647478866504168,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1550.984761;1551.001608;1550.983291;1550.983011;1550.993204;1550.985602;1552.704899;1550.988581;1550.990559;1550.991164;1550.984977;1550.984329;1550.9819
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,38,1500,COMMON,329,0.21933333333333332,0.6342494714587738,0.6436490716709108,-0.00939960021213703,-1579.0434584481372,3180.0869168962745,3238.5323411542677,11,TRUE,TRUE,0,8,43200.595,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,4.452150121953782,0.8298695351378532,-0.04724973929366933,-1.4925821305300957,1.4925821305300957,1.4925821305300957,NA,-0.75,-0.8916217158538392,-0.1416217158538392,0.0375,0.00905727498282278,-0.02844272501717721,0.25,0.24563064507512392,-0.00436935492487608,5,1.471250779125246,-3.528749220874754,1.5,1.5103517471348415,0.01035174713484154,0.8,0.7847267763220727,-0.01527322367792738,1.4521501219537818,0.8298695351378532,0.25275026070633066,-1.7925821305300955,1.0925821305300958,1.0925821305300958,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1579.441461;1579.157898;1579.455963;1579.151535;1579.460388;1579.044373;1579.154159;1579.043458;1579.468333;1579.04376;1579.043917;1579.149981;Inf
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,39,1500,COMMON,324,0.216,0.6564551422319475,0.6436490716709108,0.01280607056103666,-1589.380575751546,3200.761151503092,3259.2065757610853,11,TRUE,TRUE,0,11,29087.699,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.2169534933025368,0.2482362751613403,1.457890642854696,1.3844964787171985,1.4663913470095902,1.4663913470095902,NA,-0.75,-1.0917538993635374,-0.3417538993635374,0.0375,0.03887651591267166,0.00137651591267166,0.25,0.21872087325424197,-0.03127912674575803,5,4.763598707025612,-0.23640129297438772,1.5,1.287402126344608,-0.21259787365539196,0.8,0.5756632710655011,-0.22433672893449896,0.21695349330253677,0.2482362751613403,1.757890642854696,1.0844964787171982,1.0663913470095905,1.0663913470095905,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1589.821857;1589.828399;1589.821454;1589.827471;1589.7809;1589.82971;1589.823872;1589.798188;1589.390578;1589.769521;1589.380576;1589.821621;1589.826229
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,40,1500,COMMON,320,0.21333333333333335,0.6479481641468683,0.6436490716709108,0.0042990924759575,-1574.4756296349235,3170.9512592698475,3229.3966835278407,11,TRUE,TRUE,0,4,34236.823000000004,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.250499140864384,-0.12352675371841462,1.4737068211821711,1.4925821305300957,0.9598013292895926,0.9598013292895926,NA,-0.75,-1.1672205299129657,-0.41722052991296565,0.0375,0.04638824179523208,0.00888824179523208,0.25,0.22461617874511836,-0.02538382125488164,5,6.1660462546248,1.1660462546248,1.5,1.429769455187708,-0.07023054481229196,0.8,0.7834910246229867,-0.01650897537701334,0.2504991408643842,-0.12352675371841462,1.7737068211821712,1.1925821305300957,0.5598013292895926,0.5598013292895926,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1574.482765;1574.477642;1574.554603;1574.47563;1574.479065;1574.476625;1574.479823;1574.476487;1574.477376;1574.476755;1574.542555;1574.47721;1575.585384
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,41,1500,COMMON,308,0.20533333333333337,0.6350550381033023,0.6436490716709108,-0.00859403356760846,-1497.9103307494124,3017.820661498825,3076.266085756818,11,TRUE,TRUE,0,9,32434.682,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,2.9601185404823807,-0.31140124426114446,1.4880942452351622,0.9538258025094812,-0.43412745253016105,-0.43412745253016105,NA,-0.75,-1.4702855005206168,-0.7202855005206168,0.0375,0.00333273337104267,-0.03416726662895732,0.25,0.25219762796511075,0.00219762796511074,5,6.702792636042708,1.702792636042708,1.5,1.5401951344936264,0.04019513449362644,0.8,0.8469510564777137,0.04695105647771369,-0.03988145951761934,-0.31140124426114446,1.7880942452351622,0.6538258025094812,-0.8341274525301611,-0.8341274525301611,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1497.924764;1497.917221;1497.913528;1498.096458;1497.915771;1498.094754;1498.105341;1497.914128;1497.910331;1498.097023;1497.917572;1497.924003;1498.090092
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,42,1500,COMMON,327,0.218,0.6388415672913118,0.6436490716709108,-0.00480750437959898,-1570.7306577247748,3163.4613154495496,3221.906739707543,11,TRUE,TRUE,0,11,37708.046,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.2957464361489035,0.3320593735289721,1.4925821305300957,1.4563956235266566,-0.05665539961405322,-0.05665539961405322,NA,-0.75,-1.3366026940924722,-0.5866026940924722,0.0375,0.04661748406674058,0.00911748406674058,0.25,0.2740600684558293,0.02406006845582931,5,3.263071751078511,-1.736928248921489,1.5,1.2991223153874396,-0.2008776846125604,0.8,0.7546358048642771,-0.04536419513572298,0.2957464361489035,0.3320593735289721,1.7925821305300955,1.1563956235266566,-0.4566553996140532,-0.4566553996140532,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1572.589077;1572.587961;1572.588899;1571.885073;1572.588787;1570.73952;1571.885386;1570.88335;1572.588775;1570.901628;1570.730658;1572.588747;1572.588677
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,43,1500,COMMON,363,0.242,0.6451612903225806,0.6436490716709108,0.00151221865166983,-1723.8891403058285,3469.778280611657,3528.22370486965,11,TRUE,TRUE,0,9,39239.175,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.126826872312571,0.07361549208830977,1.026097064189602,-1.4925821305300957,1.4925821305300957,1.4925821305300957,NA,-0.75,-0.9556233008594572,-0.20562330085945735,0.0375,0.03182261977862139,-0.0056773802213786,0.25,0.1895435106462361,-0.06045648935376394,5,5.982814326335306,0.9828143263353056,1.5,1.330936435172862,-0.1690635648271379,0.8,0.7120602538470917,-0.08793974615290834,0.12682687231257095,0.07361549208830977,1.326097064189602,-1.7925821305300955,1.0925821305300958,1.0925821305300958,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1723.892131;1723.891434;1723.899327;1724.016834;1723.907454;1723.894924;1723.899636;1723.905428;1723.88914;1724.024701;1723.901229;1723.895032;1723.905859
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,44,1500,COMMON,350,0.23333333333333336,0.6479481641468683,0.6436490716709108,0.0042990924759575,-1669.3266561219193,3360.6533122438386,3419.098736501832,11,TRUE,TRUE,0,8,21833.348,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,4.013535864065602,-0.3452918341942488,-0.9688481892195604,1.1425373599236317,-0.1903384496844128,-0.1903384496844128,NA,-0.75,-0.2881130161310489,0.4618869838689511,0.0375,0.04094369114565303,0.00344369114565303,0.25,0.18687952106644937,-0.06312047893355066,5,3.2346312622970803,-1.7653687377029197,1.5,1.5156386369987012,0.01563863699870116,0.8,0.7265152462935229,-0.07348475370647711,1.0135358640656025,-0.3452918341942488,-0.6688481892195604,0.8425373599236317,-0.5903384496844128,-0.5903384496844128,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1669.993396;1669.993123;1669.993379;1669.341566;1669.327591;1669.345045;1669.992045;1669.326656;1669.99318;1669.363077;1669.328115;1669.993345;1669.993406
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selCOMMON,grid_n1500,ESN,45,1500,COMMON,323,0.21533333333333332,0.6323777403035413,0.6436490716709108,-0.01127133136736946,-1568.975438746187,3159.950877492374,3218.396301750367,11,TRUE,TRUE,0,6,39630.71400000001,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.634033317113805,-0.5843761008587145,1.4874079596985448,0.9740791981474058,-1.4925821305300957,-1.4925821305300957,NA,-0.75,-1.6414365878555173,-0.8914365878555173,0.0375,0.04370992231305225,0.00620992231305225,0.25,0.14465362440118537,-0.10534637559881464,5,8.836717572612184,3.836717572612184,1.5,1.2327856992349069,-0.2672143007650931,0.8,0.9537506806907884,0.15375068069078843,0.6340333171138051,-0.5843761008587145,1.7874079596985448,0.6740791981474059,-1.8925821305300956,-1.8925821305300956,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1568.987672;1568.985751;1568.980583;1569.425391;1569.232426;1568.975439;1569.428627;1569.233565;1569.228843;1569.426347;1569.233055;1569.429498;1568.978637
