scenario,experiment,family,rep,n,selection_level,n_selected,selection_rate,hidden_acceptance_rate,PE_theoretical,acceptance_gap,logLik,AIC,BIC,k_params,finite_fit,regular_convergence,convergence,start_id,seconds,sigmaS_true_raw,sigmaY_true,rho_true,etaS_raw_true,etaY_raw_true,etaS_true,etaY_true,tau_bar_true,alpha_legacy_true,nu_true,sigmaY_hat,rho_hat,etaS_hat,etaY_hat,tau_bar_hat,alpha_legacy_hat,nu_hat,betaSel_1_true,betaSel_1_hat,betaSel_1_bias,betaSel_2_true,betaSel_2_hat,betaSel_2_bias,betaSel_3_true,betaSel_3_hat,betaSel_3_bias,betaOut_1_true,betaOut_1_hat,betaOut_1_bias,betaOut_2_true,betaOut_2_hat,betaOut_2_bias,betaOut_3_true,betaOut_3_hat,betaOut_3_bias,sigmaY_bias,rho_bias,etaS_bias,etaY_bias,tau_bar_bias,alpha_legacy_bias,nu_bias,error,message,start_values
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selMODERATE,grid_n1500,ESN,1,1500,MODERATE,133,0.08866666666666667,0.6459948320413437,0.6436490716709108,0.00234576037043288,-769.6800887567531,1561.3601775135062,1619.8056017714996,11,TRUE,TRUE,0,8,35662.889,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,4.106222160975656,0.4720987022843511,-1.486890444926015,-0.9272390662798872,0.872012899150777,0.872012899150777,NA,-1.25,-0.8867139532146786,0.3632860467853214,0.0375,0.03988355303803367,0.00238355303803367,0.25,0.28104249762327893,0.03104249762327893,5,6.157843462233101,1.1578434622331013,1.5,1.5337873857482738,0.03378738574827378,0.8,0.8435936946505006,0.04359369465050056,1.1062221609756555,0.4720987022843511,-1.186890444926015,-1.227239066279887,0.47201289915077693,0.47201289915077693,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,769.842965;769.842558;769.843805;769.714537;769.686903;769.709327;769.840387;769.680089;769.688532;769.709032;769.688989;769.842988;769.843039
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selMODERATE,grid_n1500,ESN,2,1500,MODERATE,178,0.11866666666666668,0.6584723441615452,0.6436490716709108,0.01482327249063442,-985.5545405820412,1993.1090811640825,2051.5545054220756,11,TRUE,TRUE,0,10,30026.509,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,4.10384841712993,0.7065029120987389,-1.3987591311684135,-0.01016322886419818,1.1173809247279445,1.1173809247279445,NA,-1.25,-0.7240320966799486,0.5259679033200514,0.0375,0.03645194445571478,-0.00104805554428522,0.25,0.2087729631866732,-0.04122703681332679,5,3.1758346208661976,-1.8241653791338024,1.5,1.7066150265507385,0.20661502655073827,0.8,0.6204660364311769,-0.17953396356882312,1.10384841712993,0.7065029120987389,-1.0987591311684135,-0.31016322886419817,0.7173809247279445,0.7173809247279445,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,985.591022;985.596503;985.59266;985.598732;985.59124;985.572817;985.600494;985.592365;985.591045;985.554541;985.580657;985.590902;985.595007
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selMODERATE,grid_n1500,ESN,3,1500,MODERATE,147,0.098,0.6550218340611353,0.6436490716709108,0.01137276239022455,-843.6627268799087,1709.3254537598175,1767.770878017811,11,TRUE,TRUE,0,9,42208.921,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.4155730793959993,0.28510767553144883,1.4921359805777257,1.2181067278578244,-1.4719328735049968,-1.4719328735049968,NA,-1.25,-2.0079441483466915,-0.7579441483466915,0.0375,0.03241870112742242,-0.00508129887257757,0.25,0.159856648467842,-0.090143351532158,5,2.3885615511070064,-2.6114384488929936,1.5,1.3188769007493375,-0.18112309925066228,0.8,0.9289361996955336,0.1289361996955336,0.4155730793959993,0.28510767553144883,1.7921359805777255,0.9181067278578244,-1.871932873504997,-1.871932873504997,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,843.684882;844.22517;843.688141;843.665858;844.230529;843.694229;844.227359;844.118817;843.662727;843.668083;843.663793;843.693954;844.22889
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selMODERATE,grid_n1500,ESN,4,1500,MODERATE,157,0.10466666666666669,0.6454388984509466,0.6436490716709108,0.0017898267800358,-869.957761274659,1761.915522549318,1820.3609468073112,11,TRUE,TRUE,0,8,42343.784,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.7898593613209592,-0.5677440168938556,-1.4925821305300957,0.8016758189417452,1.2146128526425697,1.2146128526425697,NA,-1.25,-0.7842532468966028,0.4657467531033972,0.0375,0.04764369291902084,0.01014369291902084,0.25,0.1209002260243155,-0.1290997739756845,5,5.980592852043481,0.9805928520434808,1.5,1.4811490227358952,-0.01885097726410478,0.8,0.97195103368505,0.17195103368505005,0.7898593613209592,-0.5677440168938556,-1.1925821305300957,0.5016758189417452,0.8146128526425697,0.8146128526425697,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,869.961221;869.960478;869.969463;869.962292;869.964551;869.964016;869.965591;869.957761;869.970604;869.963871;870.197677;869.960247;870.189192
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selMODERATE,grid_n1500,ESN,5,1500,MODERATE,138,0.092,0.6443298969072165,0.6436490716709108,6.808252363057488e-4,-797.9194938299761,1617.8389876599522,1676.2844119179456,11,TRUE,TRUE,0,10,30223.626000000004,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,4.716712665021579,0.4177217185199673,-1.4925821305300957,-1.4925821305300957,1.354893851030689,1.354893851030689,NA,-1.25,-1.0080730750658324,0.24192692493416756,0.0375,0.06555638555815287,0.02805638555815286,0.25,0.18539932266507989,-0.06460067733492011,5,6.835799928850944,1.8357999288509443,1.5,1.8547425463633824,0.35474254636338265,0.8,0.6891201918604966,-0.11087980813950347,1.7167126650215794,0.4177217185199673,-1.1925821305300957,-1.7925821305300955,0.9548938510306888,0.9548938510306888,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,800.199898;800.199909;797.924162;797.919556;797.921696;797.91952;800.198562;797.921437;797.921027;797.919494;797.920313;800.200521;800.199457
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selMODERATE,grid_n1500,ESN,6,1500,MODERATE,161,0.10733333333333334,0.651890482398957,0.6436490716709108,0.00824141072804618,-903.0546172762396,1828.1092345524792,1886.5546588104728,11,TRUE,TRUE,0,8,33830.902,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.4866580084882632,-0.24217373504479167,-1.2314116240281012,-1.0278705096009544,1.281894054807166,1.281894054807166,NA,-1.25,-0.9507403731775368,0.2992596268224633,0.0375,0.02058155025285643,-0.01691844974714356,0.25,0.2304904152010306,-0.01950958479896941,5,8.809272096812967,3.8092720968129665,1.5,1.1032667370562763,-0.39673326294372346,0.8,1.028768297700775,0.228768297700775,0.4866580084882632,-0.24217373504479167,-0.9314116240281012,-1.3278705096009544,0.881894054807166,0.881894054807166,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,903.204115;903.206046;903.20675;903.204802;903.068813;903.205355;903.205764;903.054617;903.204608;903.199579;903.214055;903.205063;903.204242
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selMODERATE,grid_n1500,ESN,7,1500,MODERATE,149,0.09933333333333332,0.6584723441615452,0.6436490716709108,0.01482327249063442,-845.1817500285557,1712.3635000571114,1770.8089243151048,11,TRUE,TRUE,0,5,21741.601,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.0047217154236776,0.03180717538651839,1.4886251486992093,1.4925821305300957,0.6107384108113876,0.6107384108113876,NA,-1.25,-1.7120941009178,-0.4620941009177999,0.0375,0.02685615063238523,-0.01064384936761476,0.25,0.2992621077183319,0.04926210771833189,5,5.362472412503517,0.362472412503517,1.5,1.6085816538860649,0.10858165388606468,0.8,0.8385287110904359,0.03852871109043587,0.0047217154236776,0.03180717538651839,1.7886251486992093,1.1925821305300957,0.21073841081138756,0.21073841081138756,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,845.790185;845.791129;845.789465;845.786706;845.18175;845.787868;845.789355;845.393454;845.182943;845.778782;845.396285;845.786736;845.788141
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selMODERATE,grid_n1500,ESN,8,1500,MODERATE,156,0.104,0.6404782237403929,0.6436490716709108,-0.00317084793051791,-868.2245660907225,1758.449132181445,1816.8945564394385,11,TRUE,TRUE,0,6,48080.29,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,5.202775126172574,-0.6869105924588639,-0.8221448516723819,1.4291476258409803,-1.4841837543073575,-1.4841837543073575,NA,-1.25,-0.7232124280873723,0.5267875719126277,0.0375,0.02658368435661056,-0.01091631564338943,0.25,0.23664767814963544,-0.01335232185036455,5,4.220383403909309,-0.7796165960906913,1.5,1.546635223234447,0.04663522323444691,0.8,0.5796590653128484,-0.22034093468715168,2.2027751261725736,-0.6869105924588639,-0.5221448516723819,1.1291476258409805,-1.8841837543073576,-1.8841837543073576,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,868.236756;868.235454;868.229956;868.227131;868.231705;868.224566;868.236543;868.233862;868.232225;868.225636;868.738149;868.22817;868.226545
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selMODERATE,grid_n1500,ESN,9,1500,MODERATE,156,0.104,0.6331785563528916,0.6436490716709108,-0.01047051531801923,-882.4132223563729,1786.8264447127458,1845.2718689707392,11,TRUE,TRUE,0,8,27166.481,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,3.027236190244889,0.06559805665771308,1.4920621881873748,-1.4925821305300957,1.3239730758464971,1.3239730758464971,NA,-1.25,-1.615473655730313,-0.3654736557303131,0.0375,0.01495179200362981,-0.02254820799637018,0.25,0.31443545642479703,0.06443545642479703,5,5.421896775223642,0.421896775223642,1.5,1.23824954994647,-0.26175045005353015,0.8,0.9462263645621338,0.14622636456213378,0.02723619024488899,0.06559805665771308,1.7920621881873748,-1.7925821305300955,0.9239730758464972,0.9239730758464972,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,882.660316;882.659713;882.659764;882.6598;882.420467;882.659513;882.662051;882.413222;882.416991;882.660431;882.413738;882.659558;882.663979
grid_n1500_esn_r000_etaSrawm03_etaYrawp03_tau04_selMODERATE,grid_n1500,ESN,10,1500,MODERATE,163,0.10866666666666666,0.6391137622496804,0.6436490716709108,-0.00453530942123037,-926.4097909380836,1874.819581876167,1933.2650061341603,11,TRUE,TRUE,0,4,45574.195,4,3,0,-0.3,0.3,-0.3,0.3,0.4,0.4,NA,8.373204643559115,-0.9267877463882128,-1.4821189438588338,1.4925821305300957,0.6905130607708427,0.6905130607708427,NA,-1.25,-0.7388567741787962,0.5111432258212038,0.0375,0.01836387225233608,-0.01913612774766392,0.25,0.11257589925112849,-0.13742410074887151,5,10.794064986530996,5.794064986530996,1.5,1.45156136843072,-0.04843863156927996,0.8,0.8023890128748782,0.00238901287487813,5.373204643559115,-0.9267877463882128,-1.1821189438588338,1.1925821305300957,0.2905130607708427,0.2905130607708427,NA,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,926.410683;926.511732;927.460244;926.409791;927.457532;927.362973;926.522115;927.46056;927.459143;927.368846;927.461757;Inf;926.519268
