scenario,experiment,family,rep,n,selection_level,n_selected,selection_rate,hidden_acceptance_rate,PE_theoretical,acceptance_gap,logLik,AIC,BIC,k_params,finite_fit,regular_convergence,convergence,start_id,seconds,sigmaS_true_raw,sigmaY_true,rho_true,etaS_raw_true,etaY_raw_true,etaS_true,etaY_true,tau_bar_true,alpha_legacy_true,nu_true,sigmaY_hat,rho_hat,etaS_hat,etaY_hat,tau_bar_hat,alpha_legacy_hat,nu_hat,betaSel_1_true,betaSel_1_hat,betaSel_1_bias,betaSel_2_true,betaSel_2_hat,betaSel_2_bias,betaSel_3_true,betaSel_3_hat,betaSel_3_bias,betaOut_1_true,betaOut_1_hat,betaOut_1_bias,betaOut_2_true,betaOut_2_hat,betaOut_2_bias,betaOut_3_true,betaOut_3_hat,betaOut_3_bias,sigmaY_bias,rho_bias,etaS_bias,etaY_bias,tau_bar_bias,alpha_legacy_bias,nu_bias,error,message,start_values
grid_n1500_est_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE_nu6,grid_n1500,EST,1,1500,MODERATE,125,0.08333333333333333,0.6087662337662337,0.6146642753348286,-0.00589804156859485,-771.2704448147283,1566.5408896294566,1630.2995342745403,12,TRUE,TRUE,0,19,47669.62,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,6,5.315424595034136,-0.7597957741432804,-1.4925821305300957,1.4925821305300957,1.4925821305300957,1.4925821305300957,4,-1.25,-1.070794597864519,0.17920540213548097,0.0375,0.05336072713483261,0.01586072713483261,0.25,0.07361707552391969,-0.1763829244760803,5,9.625320812431184,4.625320812431184,1.5,1.975508564399559,0.4755085643995587,0.8,0.652339682889306,-0.14766031711069405,2.315424595034136,-0.7597957741432804,-0.8925821305300957,0.8925821305300957,1.0925821305300958,1.0925821305300958,-2,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,771.272436;1e+12;1e+12;771.276736;1e+12;1e+12;771.272448;1e+12;1e+12;771.270458;1e+12;1e+12;771.271422;1e+12;1e+12;771.27361;1e+12;1e+12;771.270445;1e+12;1e+12;771.275557;1e+12;1e+12;771.270452;1e+12;1e+12;771.270758;1e+12;1e+12;771.270454;1e+12;1e+12;Inf;1e+12;1e+12;771.270635;1e+12;1e+12
grid_n1500_est_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE_nu6,grid_n1500,EST,2,1500,MODERATE,121,0.08066666666666666,0.6102522375915378,0.6146642753348286,-0.00441203774329079,-735.6032482647856,1495.2064965295713,1558.965141174655,12,TRUE,TRUE,0,10,54412.368,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,6,2.408581526532585,0.6382774960338767,1.4916803000320118,-1.4838059809652138,1.4925821305300957,1.4925821305300957,4,-1.25,-2.323794626878569,-1.073794626878569,0.0375,0.0705950867564789,0.03309508675647889,0.25,0.5866485740526565,0.33664857405265647,5,3.1243111982581033,-1.875688801741897,1.5,1.5797096915693465,0.07970969156934649,0.8,0.6890095888173314,-0.1109904111826686,-0.591418473467415,0.6382774960338767,2.091680300032012,-2.083805980965214,1.0925821305300958,1.0925821305300958,-2,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,735.641479;1e+12;1e+12;735.603273;1e+12;1e+12;735.712001;1e+12;1e+12;735.603248;1e+12;1e+12;735.60654;1e+12;1e+12;735.60434;1e+12;1e+12;735.603945;1e+12;1e+12;735.603872;1e+12;1e+12;735.713433;1e+12;1e+12;Inf;1e+12;1e+12;735.604453;1e+12;1e+12;735.642979;1e+12;1e+12;735.708379;1e+12;1e+12
grid_n1500_est_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE_nu6,grid_n1500,EST,3,1500,MODERATE,119,0.07933333333333334,0.6183017312448474,0.6146642753348286,0.00363745591001884,-740.2112237187993,1504.4224474375983,1568.1810920826822,12,TRUE,TRUE,0,31,36192.719,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,6,2.655940922946594,0.12548474941959767,0.466571405589002,1.4925820568344226,1.4925821305300957,1.4925821305300957,4,-1.25,-2.0010687167038697,-0.7510687167038697,0.0375,0.08267807312007927,0.04517807312007927,0.25,0.30814691954146645,0.05814691954146644,5,4.665413386592644,-0.33458661340735585,1.5,1.2141644381657486,-0.2858355618342514,0.8,0.9940801619839124,0.1940801619839123,-0.344059077053406,0.12548474941959767,1.066571405589002,0.8925820568344226,1.0925821305300958,1.0925821305300958,-2,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,740.213218;1e+12;1e+12;740.21409;1e+12;1e+12;740.216122;1e+12;1e+12;740.211228;1e+12;1e+12;740.214363;1e+12;1e+12;740.212095;1e+12;1e+12;740.21192;1e+12;1e+12;740.212593;1e+12;1e+12;740.213145;1e+12;1e+12;740.211886;1e+12;1e+12;740.211224;1e+12;1e+12;740.214546;1e+12;1e+12;740.212089;1e+12;1e+12
grid_n1500_est_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE_nu6,grid_n1500,EST,4,1500,MODERATE,133,0.08866666666666667,0.6134969325153374,0.6146642753348286,-0.00116734281949115,-810.289125558634,1644.578251117268,1708.3368957623518,12,TRUE,TRUE,0,13,42472.780000000006,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,6,2.3146993553332056,-0.23757997061259797,1.2055868119927124,1.4925821305300957,1.4925821305300957,1.4925821305300957,4,-1.25,-2.102182218503137,-0.8521822185031369,0.0375,-7.056945723282741e-4,-0.03820569457232827,0.25,0.4684977392652871,0.2184977392652871,5,8.563896727928576,3.563896727928576,1.5,1.211122898727344,-0.28887710127265587,0.8,0.6793797727616283,-0.12062022723837174,-0.6853006446667944,-0.23757997061259797,1.8055868119927123,0.8925821305300957,1.0925821305300958,1.0925821305300958,-2,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,810.292744;1e+12;1e+12;810.291709;1e+12;1e+12;810.293781;1e+12;1e+12;810.291668;1e+12;1e+12;810.289126;1e+12;1e+12;810.289184;1e+12;1e+12;810.290562;1e+12;1e+12;810.2937;1e+12;1e+12;810.289499;1e+12;1e+12;810.292845;1e+12;1e+12;811.220678;1e+12;1e+12;810.292537;1e+12;1e+12;810.292513;1e+12;1e+12
grid_n1500_est_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE_nu6,grid_n1500,EST,5,1500,MODERATE,115,0.07666666666666666,0.6162695152013147,0.6146642753348286,0.00160523986648608,-706.4238688365368,1436.8477376730737,1500.606382318157,12,TRUE,TRUE,0,25,38856.455,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,6,2.1936580873885925,-0.30961018623432435,1.0065128145304754,1.4925821305300957,1.4925821305300957,1.4925821305300957,4,-1.25,-2.1514887780090084,-0.9014887780090084,0.0375,0.06294952020336467,0.02544952020336467,0.25,0.3662660319229212,0.11626603192292125,5,8.751025469842759,3.7510254698427583,1.5,1.404482841378669,-0.09551715862133103,0.8,0.4199676389348608,-0.3800323610651392,-0.8063419126114075,-0.30961018623432435,1.6065128145304757,0.8925821305300957,1.0925821305300958,1.0925821305300958,-2,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,706.42389;1e+12;1e+12;706.424208;1e+12;1e+12;706.424283;1e+12;1e+12;706.424305;1e+12;1e+12;706.494611;1e+12;1e+12;706.424309;1e+12;1e+12;706.69885;1e+12;1e+12;706.493911;1e+12;1e+12;706.423869;1e+12;1e+12;706.424015;1e+12;1e+12;707.445987;1e+12;1e+12;706.424734;1e+12;1e+12;706.425997;1e+12;1e+12
grid_n1500_est_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE_nu6,grid_n1500,EST,6,1500,MODERATE,118,0.07866666666666666,0.6134969325153374,0.6146642753348286,-0.00116734281949115,-732.699931865184,1489.399863730368,1553.1585083754517,12,TRUE,TRUE,0,19,41636.199,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,6,1.7771579485754263,-0.02503227974181486,1.2635931769708464,1.2783881058788684,-1.4822010736377875,-1.4822010736377875,4,-1.25,-3.121377233445296,-1.871377233445296,0.0375,0.03310957909469191,-0.00439042090530808,0.25,0.5456342729101324,0.29563427291013245,5,6.702201309508988,1.7022013095089878,1.5,0.9738038302521688,-0.5261961697478312,0.8,0.7397722430865092,-0.0602277569134908,-1.2228420514245737,-0.02503227974181486,1.8635931769708465,0.6783881058788684,-1.8822010736377877,-1.8822010736377877,-2,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,732.706638;1e+12;1e+12;732.705398;1e+12;1e+12;732.703553;1e+12;1e+12;732.703097;1e+12;1e+12;732.70485;1e+12;1e+12;732.703166;1e+12;1e+12;732.699932;1e+12;1e+12;732.70818;1e+12;1e+12;732.705559;1e+12;1e+12;732.709226;1e+12;1e+12;732.700099;1e+12;1e+12;732.707608;1e+12;1e+12;732.702764;1e+12;1e+12
grid_n1500_est_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE_nu6,grid_n1500,EST,7,1500,MODERATE,130,0.08666666666666667,0.6180469715698393,0.6146642753348286,0.00338269623501075,-789.0795599453,1602.1591198906,1665.9177645356838,12,TRUE,TRUE,0,10,40962.75,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,6,2.2846313234656916,0.00121608454386013,1.05370466282913,1.4925821305300957,1.4925821305300957,1.4925821305300957,4,-1.25,-2.13234534247407,-0.8823453424740699,0.0375,0.08607072725353399,0.04857072725353398,0.25,0.43747806204860445,0.18747806204860443,5,5.743284925529499,0.7432849255294993,1.5,1.8391910665845044,0.3391910665845044,0.8,0.9083771812747354,0.1083771812747354,-0.7153686765343084,0.00121608454386013,1.65370466282913,0.8925821305300957,1.0925821305300958,1.0925821305300958,-2,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,789.086913;1e+12;1e+12;789.079865;1e+12;1e+12;789.080992;1e+12;1e+12;789.07956;1e+12;1e+12;789.080387;1e+12;1e+12;789.080336;1e+12;1e+12;789.079608;1e+12;1e+12;789.083494;1e+12;1e+12;789.086803;1e+12;1e+12;789.082159;1e+12;1e+12;789.079966;1e+12;1e+12;789.081276;1e+12;1e+12;789.079617;1e+12;1e+12
grid_n1500_est_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE_nu6,grid_n1500,EST,8,1500,MODERATE,116,0.07733333333333334,0.6092607636068237,0.6146642753348286,-0.0054035117280049,-716.3452186112995,1456.690437222599,1520.4490818676827,12,TRUE,TRUE,0,4,58400.319,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,6,3.3019680581825246,0.6772019782546339,-0.06186520317472845,-1.4925821305300957,1.4925821305300957,1.4925821305300957,4,-1.25,-2.0128456762587428,-0.7628456762587428,0.0375,0.01474644649678858,-0.02275355350321141,0.25,0.5979528441987507,0.3479528441987507,5,3.7876901732375736,-1.2123098267624264,1.5,1.4714193918381302,-0.0285806081618698,0.8,0.5951549004667229,-0.20484509953327712,0.3019680581825246,0.6772019782546339,0.5381347968252715,-2.092582130530096,1.0925821305300958,1.0925821305300958,-2,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,716.345336;1e+12;1e+12;716.345219;1e+12;1e+12;716.345287;1e+12;1e+12;716.345398;1e+12;1e+12;716.345395;1e+12;1e+12;716.348968;1e+12;1e+12;716.492088;1e+12;1e+12;716.349951;1e+12;1e+12;716.348839;1e+12;1e+12;716.347254;1e+12;1e+12;716.345807;1e+12;1e+12;716.346443;1e+12;1e+12;716.491642;1e+12;1e+12
grid_n1500_est_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE_nu6,grid_n1500,EST,9,1500,MODERATE,127,0.08466666666666667,0.6067961165048543,0.6146642753348286,-0.00786815882997427,-775.4057325007675,1574.811465001535,1638.570109646619,12,TRUE,TRUE,0,7,47441.228,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,6,3.477265813972338,-0.6466001791868121,-0.5017292695681022,0.967261939936418,1.4925821305300957,1.4925821305300957,4,-1.25,-1.6231680720448132,-0.3731680720448132,0.0375,0.06675003765762637,0.02925003765762637,0.25,0.3536305585287748,0.1036305585287748,5,9.049143479286666,4.049143479286666,1.5,1.8172981596270024,0.31729815962700236,0.8,1.1403817768379223,0.3403817768379225,0.477265813972338,-0.6466001791868121,0.09827073043189782,0.367261939936418,1.0925821305300958,1.0925821305300958,-2,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,775.423207;1e+12;1e+12;775.421132;1e+12;1e+12;775.405733;1e+12;1e+12;775.431507;1e+12;1e+12;775.406833;1e+12;1e+12;775.414546;1e+12;1e+12;775.424568;1e+12;1e+12;775.409407;1e+12;1e+12;775.408063;1e+12;1e+12;775.43307;1e+12;1e+12;775.466186;1e+12;1e+12;Inf;1e+12;1e+12;775.42535;1e+12;1e+12
grid_n1500_est_r000_etaSrawm06_etaYrawp06_tau04_selMODERATE_nu6,grid_n1500,EST,10,1500,MODERATE,120,0.08,0.6318449873631002,0.6146642753348286,0.01718071202827165,-755.3609583844944,1534.7219167689889,1598.4805614140726,12,TRUE,TRUE,0,31,29369.131,4,3,0,-0.6,0.6,-0.6,0.6,0.4,0.4,6,2.3669949624498208,0.15717894587712972,1.490108213333447,-1.4925821305300957,1.4925821305300957,1.4925821305300957,4,-1.25,-2.11348611228397,-0.8634861122839701,0.0375,0.03666255843873294,-8.374415612670619e-4,0.25,0.2593946529848346,0.0093946529848346,5,7.367741483686862,2.3677414836868618,1.5,1.1352373771299853,-0.3647626228700147,0.8,0.6068776604479936,-0.1931223395520064,-0.6330050375501792,0.15717894587712972,2.0901082133334468,-2.092582130530096,1.0925821305300958,1.0925821305300958,-2,ok,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,755.388001;1e+12;1e+12;755.390478;1e+12;1e+12;755.388168;1e+12;1e+12;755.390171;1e+12;1e+12;755.364435;1e+12;1e+12;755.387013;1e+12;1e+12;755.390226;1e+12;1e+12;755.36751;1e+12;1e+12;755.362681;1e+12;1e+12;755.386525;1e+12;1e+12;755.360958;1e+12;1e+12;755.387815;1e+12;1e+12;755.38864;1e+12;1e+12
